IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,BookingChanges,Agent,Company,DaysInWaitingList,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,Corporate,Direct,TA/TO,Deposit,RoomTypeDifference,Contract,Group,Transient,Transient-Party
1,203,2017,April,17,25,0,2,2,0,0,1,0,0,0,0,0,0,0,90.0,0,0,0,0,1,0,0,0,0,0,1
0,239,2016,September,40,28,2,5,2,0,0,1,0,0,0,1,1,0,0,183.69,0,0,0,0,1,0,0,0,0,1,0
0,14,2016,December,50,5,1,2,2,0,0,0,0,0,0,0,1,0,0,84.0,0,0,0,0,1,0,0,0,0,0,1
0,88,2016,February,6,5,2,2,2,0,0,1,0,0,0,0,1,0,0,26.0,1,0,0,0,1,0,1,0,0,0,1
1,44,2016,August,33,7,2,0,2,0,0,1,0,0,0,0,1,0,0,230.0,0,0,0,0,1,0,0,0,0,1,0
1,101,2016,April,18,29,2,5,2,0,0,1,0,0,0,1,1,0,0,47.0,0,0,0,0,1,0,0,0,0,0,1
0,158,2015,July,28,11,2,3,2,0,0,1,0,0,0,0,1,0,0,99.7,0,1,0,1,0,0,0,0,0,0,1
0,97,2016,March,13,24,0,3,1,0,0,1,1,1,4,1,0,0,0,42.3,0,4,0,1,0,0,1,0,0,1,0
1,185,2015,September,39,21,1,1,2,0,0,1,0,0,0,0,1,0,0,26.0,0,0,0,0,1,0,0,0,0,0,1
0,29,2015,July,29,18,2,1,2,0,0,1,0,0,0,0,1,0,0,120.6,1,0,0,0,1,0,1,0,0,1,0
0,2,2016,May,19,1,2,4,2,2,0,1,0,0,0,0,1,0,0,135.0,0,0,0,0,1,0,0,0,0,1,0
0,1,2016,February,6,6,0,1,1,0,0,1,0,0,0,1,1,0,0,27.5,1,0,0,0,1,0,0,0,0,1,0
0,0,2017,July,28,15,0,1,2,0,0,1,0,0,0,0,0,0,0,123.5,0,0,0,1,0,0,0,0,0,1,0
0,22,2015,August,34,22,2,5,2,0,0,1,0,0,0,0,1,0,0,162.29,0,0,0,0,1,0,1,0,0,1,0
0,169,2015,September,37,12,2,5,2,0,0,1,0,0,0,1,1,0,0,70.98,0,2,0,0,1,0,0,1,0,0,0
0,13,2016,April,15,6,2,4,1,0,0,1,0,0,0,0,1,0,0,42.0,1,0,0,0,1,0,0,0,0,1,0
0,136,2016,May,22,26,2,5,2,0,0,1,0,0,0,1,1,0,0,68.53,0,1,0,0,1,0,0,0,0,1,0
0,72,2017,July,29,18,0,4,2,0,0,1,0,0,0,0,1,0,0,271.0,0,0,0,0,1,0,0,0,0,1,0
0,342,2016,July,31,26,2,8,3,0,0,1,0,0,0,1,1,0,0,151.64,0,1,0,0,1,0,1,1,0,0,0
0,241,2017,March,12,21,2,5,1,0,0,1,0,0,0,0,1,0,0,30.8,0,0,0,0,1,0,0,0,0,0,1
1,218,2017,June,24,14,4,10,2,0,0,1,0,0,0,0,1,0,0,86.7,0,0,0,0,1,0,0,1,0,0,0
0,5,2017,January,2,10,0,2,1,0,0,1,1,0,6,0,1,0,0,43.0,0,1,0,0,1,0,1,0,0,1,0
1,48,2016,November,48,26,2,5,2,0,0,1,0,0,0,0,1,0,0,37.8,0,1,0,0,1,0,0,0,0,1,0
0,4,2017,January,1,2,1,2,2,0,0,1,0,0,0,0,1,0,0,54.0,1,2,0,0,1,0,0,0,0,1,0
0,27,2015,December,50,7,1,2,2,0,0,1,0,0,0,1,1,0,0,46.2,0,1,0,0,1,0,1,0,0,1,0
0,27,2017,April,16,20,3,8,2,0,0,1,0,0,0,0,1,0,0,50.85,0,0,0,0,1,0,0,1,0,0,0
0,2,2016,August,35,26,2,2,2,1,0,1,0,0,0,1,1,0,0,199.0,0,3,0,0,1,0,0,0,0,0,1
0,54,2015,August,34,18,0,5,2,0,0,1,0,0,0,0,1,0,0,151.23,0,1,0,0,1,0,0,0,0,1,0
0,169,2016,March,14,31,1,3,1,0,0,1,0,0,0,1,0,1,0,60.0,0,0,0,1,0,1,0,0,0,0,1
1,31,2015,July,30,25,3,6,2,0,0,1,0,0,0,0,1,0,0,120.6,0,1,0,0,1,0,0,0,0,1,0
0,85,2015,September,38,19,2,5,2,0,0,1,0,0,0,0,1,0,0,102.93,0,0,0,0,1,0,0,0,0,1,0
0,2,2017,January,3,19,0,1,1,0,0,1,0,0,2,0,1,0,0,43.0,0,1,1,0,0,0,1,0,0,1,0
0,0,2017,May,19,13,0,1,2,0,0,1,1,0,0,0,0,0,0,110.0,0,0,0,1,0,0,0,0,0,1,0
0,163,2017,July,31,31,1,4,2,0,0,1,0,0,0,0,1,0,0,229.0,1,1,0,1,0,0,0,0,0,1,0
0,1,2015,October,44,31,1,1,2,1,0,1,0,0,0,1,1,0,0,72.0,1,0,0,1,0,0,0,0,0,1,0
1,192,2017,July,28,15,4,7,2,0,0,1,0,0,0,0,1,0,0,190.18,0,1,0,0,1,0,0,0,0,1,0
1,256,2016,June,24,5,4,6,2,1,0,1,0,0,0,0,1,0,0,87.0,0,2,0,0,1,0,0,0,0,1,0
0,211,2016,May,20,14,1,1,2,0,0,1,0,0,0,0,1,0,0,85.0,0,0,0,0,1,0,0,0,0,0,1
0,159,2016,May,19,5,0,3,2,0,0,1,0,0,0,0,1,0,0,52.2,0,2,0,0,1,0,0,0,0,1,0
0,7,2016,February,9,23,0,1,2,0,0,1,0,0,0,0,0,0,0,60.0,0,0,0,1,0,0,1,0,0,1,0
0,1,2017,February,5,3,0,1,1,0,0,1,0,0,0,0,1,0,0,43.0,0,0,0,1,0,0,1,0,0,1,0
0,67,2015,October,41,9,0,2,2,1,0,1,0,0,0,0,1,0,0,50.0,0,2,0,1,0,0,0,1,0,0,0
0,1,2017,January,1,2,1,0,2,0,0,1,1,0,1,0,1,0,0,58.0,1,2,0,0,1,0,0,0,0,1,0
0,5,2016,January,2,9,0,1,1,0,0,1,0,0,0,1,1,0,0,39.0,0,1,0,0,1,0,1,0,0,1,0
0,1,2015,October,40,3,0,1,2,0,0,1,0,0,3,0,0,0,0,99.0,1,2,0,1,0,0,1,0,0,1,0
0,157,2016,August,35,27,2,5,2,0,0,1,0,0,0,0,1,0,0,89.91,0,1,0,0,1,0,0,1,0,0,0
0,5,2017,April,16,18,0,1,1,0,0,1,0,0,0,0,1,0,0,0.0,0,2,0,0,1,0,0,0,0,1,0
0,252,2017,April,16,22,2,6,2,0,0,1,1,0,3,4,1,0,0,0.0,0,1,0,0,1,0,1,0,0,0,1
1,68,2015,September,39,23,0,4,2,0,0,1,0,0,0,0,1,0,0,114.0,0,1,0,0,1,0,0,0,0,1,0
1,139,2016,July,28,3,2,5,2,0,0,1,0,0,0,0,1,0,0,193.0,0,0,0,0,1,0,0,0,0,1,0
0,38,2016,October,44,29,2,1,2,0,0,1,0,0,0,0,1,0,0,29.0,0,1,0,0,1,0,1,0,0,1,0
0,56,2017,January,5,31,0,4,1,0,0,1,0,0,0,0,1,0,0,29.6,0,0,0,0,1,0,0,0,0,1,0
1,47,2017,July,28,11,0,3,2,0,0,1,0,0,0,0,1,0,0,170.0,0,0,0,0,1,0,0,0,0,1,0
1,259,2015,September,38,17,0,3,2,0,0,1,0,1,0,0,0,1,0,40.05,0,0,1,0,0,1,0,0,0,1,0
1,149,2017,June,23,6,0,1,2,0,0,1,0,0,0,0,1,0,0,140.0,0,0,0,0,1,0,0,0,0,1,0
0,74,2016,April,15,9,2,5,1,0,0,1,0,0,0,2,1,0,0,36.0,0,0,0,0,1,0,0,0,0,0,1
0,1,2017,August,32,11,0,2,3,0,0,1,0,0,0,0,0,0,0,295.0,1,0,0,1,0,0,0,0,0,1,0
0,164,2016,December,53,29,0,3,2,0,0,1,0,0,1,0,1,0,0,63.1,1,1,0,1,0,0,0,0,1,0,0
0,349,2016,July,28,3,4,7,2,0,0,1,0,0,0,0,1,0,0,111.3,0,0,0,0,1,0,0,1,0,0,0
0,133,2016,August,32,4,3,8,2,1,0,1,0,0,0,0,0,0,0,216.66,0,0,0,1,0,0,0,0,0,0,1
0,44,2015,July,30,19,2,2,2,0,0,1,0,0,0,0,0,0,0,92.0,0,0,0,1,0,0,0,0,0,1,0
0,7,2017,July,30,26,0,1,1,0,0,1,1,0,1,1,0,0,0,164.0,0,0,0,1,0,0,1,0,0,1,0
0,6,2016,March,10,3,2,4,2,0,0,1,0,0,0,0,1,0,0,49.5,0,0,0,0,1,0,0,0,0,1,0
0,0,2016,September,37,4,1,0,2,0,0,1,0,0,0,0,0,0,0,177.0,0,0,0,1,0,0,0,0,0,1,0
0,0,2016,March,13,23,0,1,1,0,0,1,1,0,1,0,0,0,0,45.0,0,0,0,1,0,0,0,0,0,1,0
1,468,2016,May,20,12,0,2,2,0,0,1,0,1,0,0,1,0,0,67.0,0,0,0,0,1,0,0,0,0,0,1
0,2,2015,September,39,25,0,1,2,2,0,1,0,0,0,0,1,0,0,173.0,1,0,0,0,1,0,0,0,0,1,0
0,30,2016,March,11,11,0,2,2,0,0,1,0,0,0,6,1,0,0,29.0,0,0,0,0,1,0,1,0,0,0,1
1,201,2016,August,32,1,1,3,2,0,0,1,0,0,0,0,1,0,0,172.8,0,1,0,0,1,0,0,0,0,1,0
1,37,2016,March,13,24,0,3,3,0,0,1,0,0,0,1,1,0,0,81.0,0,0,0,0,1,0,0,0,0,1,0
0,93,2015,September,38,18,2,5,2,0,0,1,0,0,0,0,1,0,0,72.63,0,2,0,0,1,0,0,0,0,1,0
1,82,2016,February,7,7,2,0,2,0,0,1,1,1,0,0,1,0,0,86.0,0,0,0,0,1,0,0,0,0,0,1
1,282,2016,September,36,1,4,8,2,0,0,1,0,0,0,0,1,0,0,81.0,0,1,0,0,1,0,0,0,0,1,0
0,112,2017,March,11,15,0,3,1,0,0,1,0,0,0,0,0,1,0,40.0,0,0,1,0,0,0,1,0,0,0,1
0,195,2017,July,30,23,2,4,2,1,0,1,0,0,0,1,1,0,0,153.38,0,0,0,1,0,0,0,0,0,1,0
0,24,2016,September,39,23,0,1,2,0,0,1,0,0,0,0,1,0,0,169.0,0,2,0,1,0,0,0,0,0,0,1
0,0,2016,June,26,21,0,1,1,0,0,1,1,0,2,1,0,1,0,65.0,0,0,1,0,0,0,0,0,0,1,0
1,226,2016,September,37,4,2,5,1,0,0,1,0,0,0,0,1,0,0,52.7,0,1,0,0,1,0,0,1,0,0,0
1,21,2016,June,24,8,0,3,2,0,0,1,0,0,0,0,1,0,0,122.33,0,0,0,0,1,0,0,0,0,1,0
0,65,2015,September,38,16,0,3,1,0,0,1,0,0,0,0,1,0,0,74.0,0,2,0,1,0,0,0,0,0,1,0
0,30,2017,April,13,1,2,5,2,0,0,1,0,0,0,1,1,0,0,81.0,1,0,0,1,0,0,0,0,0,1,0
1,0,2016,April,17,20,0,1,1,0,0,1,0,0,0,0,0,1,0,58.5,0,0,1,0,0,0,0,0,0,0,1
0,151,2017,June,26,30,1,2,2,0,0,1,0,0,0,0,1,0,0,136.33,0,1,0,0,1,0,0,0,0,1,0
1,168,2016,April,16,12,0,2,2,0,0,1,0,0,0,0,1,0,0,86.0,0,0,0,0,1,1,0,0,0,1,0
0,26,2017,August,32,7,3,7,2,0,0,1,0,0,0,0,1,0,0,151.3,0,2,0,0,1,0,0,1,0,0,0
0,160,2016,July,30,18,1,3,2,0,0,1,0,0,0,0,1,0,0,102.8,0,0,0,0,1,0,0,0,0,1,0
0,29,2016,November,45,5,5,11,2,0,0,1,0,0,0,0,1,0,0,38.81,0,1,0,0,1,0,0,0,0,1,0
0,18,2017,January,1,1,2,5,2,0,0,1,0,0,0,0,1,0,0,50.43,0,2,0,0,1,0,0,0,0,1,0
0,121,2017,January,4,22,0,0,1,0,0,1,0,0,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1
1,190,2017,July,30,24,3,8,3,0,0,1,0,0,0,0,1,0,0,224.0,0,1,0,0,1,0,0,0,0,1,0
0,0,2017,January,3,18,0,1,2,0,0,1,0,0,0,0,1,0,0,60.0,0,1,0,0,1,0,1,0,0,1,0
0,0,2015,October,41,4,1,0,2,0,0,1,0,0,0,0,1,0,0,86.0,1,0,0,0,1,0,1,0,0,1,0
0,133,2016,May,22,26,2,5,2,0,0,1,0,0,0,0,1,0,0,68.4,0,1,0,0,1,0,0,0,0,1,0
1,22,2015,July,30,24,0,2,2,2,0,1,0,0,0,0,1,0,0,233.0,0,2,0,0,1,0,0,0,0,1,0
1,274,2015,October,40,3,2,5,2,0,0,1,0,1,0,0,1,0,0,36.05,0,0,0,0,1,1,0,0,0,1,0
0,304,2016,May,21,19,2,5,2,0,0,1,0,0,0,0,1,0,0,39.83,0,0,0,0,1,0,0,1,0,0,0
0,250,2017,August,32,6,4,10,2,0,0,1,0,0,2,0,0,0,0,201.43,1,4,0,1,0,0,0,0,0,1,0
1,2,2017,January,4,28,0,1,2,0,0,1,0,0,0,0,1,0,0,76.0,0,1,0,0,1,0,0,0,0,1,0
0,47,2016,November,45,5,2,5,2,0,0,1,0,0,0,1,1,0,0,83.06,0,0,0,1,0,0,1,0,0,1,0
1,135,2015,July,28,8,1,4,2,0,0,1,0,1,0,0,1,0,0,123.0,0,0,0,0,1,0,0,0,0,1,0
0,29,2016,October,44,25,0,2,2,0,0,1,0,0,0,0,1,0,0,60.0,0,1,0,0,1,0,0,0,0,1,0
1,46,2017,May,22,31,1,4,2,0,0,1,0,0,0,0,1,0,0,172.0,0,1,0,0,1,0,0,0,0,1,0
0,166,2015,November,46,11,0,4,1,0,0,1,0,0,0,1,1,0,0,27.9,0,1,0,0,1,0,1,0,0,1,0
0,2,2016,July,28,9,0,1,2,0,0,1,0,0,0,0,1,0,0,211.0,1,1,0,0,1,0,0,0,0,1,0
1,385,2016,September,39,21,0,4,2,0,0,1,0,0,0,0,0,0,0,66.0,0,0,0,1,0,1,0,0,0,1,0
0,125,2017,June,25,20,0,3,2,0,0,1,0,0,0,0,1,0,0,150.0,0,1,0,0,1,0,1,0,0,1,0
0,0,2016,December,49,1,0,2,2,0,0,1,0,0,0,1,0,0,0,51.0,1,0,0,1,0,0,1,0,0,1,0
0,158,2016,July,29,16,4,6,2,0,0,1,0,0,0,0,1,0,0,117.2,0,0,0,0,1,0,0,0,0,1,0
0,44,2017,February,6,9,2,5,2,0,0,1,0,0,0,0,1,0,0,36.12,0,0,0,0,1,0,0,1,0,0,0
0,4,2017,February,5,4,2,2,2,0,0,1,0,0,0,0,1,0,0,54.0,0,0,0,0,1,0,1,0,0,1,0
1,350,2017,March,12,24,0,2,2,0,0,1,0,0,0,0,1,0,0,30.0,0,0,0,0,1,1,0,0,0,1,0
1,32,2016,November,48,22,0,1,2,0,0,1,0,0,0,0,1,0,0,78.0,0,1,0,0,1,0,0,0,0,1,0
0,0,2016,October,44,29,0,1,1,0,0,1,0,0,0,0,0,0,0,61.0,0,0,0,1,0,0,0,0,0,1,0
1,255,2017,April,14,3,3,7,2,0,0,1,0,0,0,0,1,0,0,67.5,0,0,0,0,1,0,0,0,0,1,0
0,1,2015,November,45,5,0,3,2,0,0,1,0,0,0,0,1,0,0,70.0,1,2,0,0,1,0,0,0,0,1,0
0,12,2015,October,41,10,1,1,2,0,0,1,0,0,0,0,1,0,0,61.35,1,1,0,0,1,0,1,0,0,1,0
0,75,2015,September,39,22,2,5,2,0,0,1,0,0,0,0,1,0,0,90.71,1,2,0,0,1,0,0,0,0,1,0
0,258,2015,September,38,17,0,2,2,0,0,1,0,0,0,1,1,0,0,78.3,0,1,0,0,1,0,1,0,0,0,1
1,55,2017,April,15,14,1,2,2,0,0,1,0,0,0,0,1,0,0,98.33,0,0,0,0,1,0,0,0,0,1,0
0,262,2015,September,39,21,1,3,2,0,0,1,0,0,0,0,1,0,0,89.2,0,0,1,0,0,0,0,0,0,0,1
0,233,2015,August,34,22,2,5,2,1,0,1,0,0,0,0,1,0,0,165.6,0,0,0,1,0,0,1,0,0,1,0
0,0,2015,November,47,17,0,1,1,0,0,1,0,0,0,0,0,1,0,35.0,0,0,1,0,0,0,1,0,0,1,0
0,8,2017,January,2,10,0,4,2,0,0,1,0,0,0,0,1,0,0,38.4,0,0,0,0,1,0,0,0,0,1,0
0,115,2016,September,38,12,1,3,2,0,0,1,0,0,0,0,1,0,0,125.97,0,2,0,0,1,0,0,0,0,1,0
0,287,2016,July,29,12,2,5,2,0,0,1,0,0,0,0,1,0,0,81.6,0,1,0,0,1,0,0,0,0,1,0
0,1,2017,March,11,14,0,3,1,0,0,1,1,0,5,0,0,1,0,35.0,0,0,1,0,0,0,1,0,0,1,0
1,320,2017,June,22,3,2,5,2,0,0,1,0,0,0,0,1,0,0,74.25,0,2,0,0,1,0,0,0,0,1,0
0,4,2017,January,5,30,1,0,1,0,0,1,1,0,2,0,1,0,0,0.0,0,1,0,0,1,0,0,0,0,1,0
0,0,2016,March,11,8,0,1,2,0,0,1,0,0,0,0,0,0,0,55.0,0,0,0,1,0,0,0,0,0,1,0
1,135,2016,November,46,10,2,3,2,0,0,1,0,0,0,0,1,0,0,37.8,0,0,0,0,1,0,0,0,0,1,0
0,43,2016,October,44,28,2,3,2,1,0,1,0,0,0,1,1,0,0,65.75,0,0,0,0,1,0,1,0,0,1,0
0,41,2017,January,3,17,0,0,1,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1
0,173,2016,September,37,6,1,5,2,2,0,1,0,0,0,0,1,0,0,211.0,1,0,0,0,1,0,0,0,0,1,0
0,0,2016,January,4,19,0,1,1,0,0,1,0,0,0,0,0,1,0,39.0,1,0,1,0,0,0,1,0,0,1,0
0,296,2015,July,30,20,3,7,2,0,0,1,0,0,0,0,1,0,0,110.5,0,1,0,0,1,0,0,1,0,0,0
0,93,2015,September,38,16,0,3,2,0,0,1,0,0,0,0,1,0,0,99.0,0,1,0,0,1,0,1,0,0,1,0
1,155,2016,June,25,17,2,3,2,0,0,1,0,0,0,0,1,0,0,99.64,0,2,0,0,1,0,0,0,0,1,0
0,41,2016,February,9,23,6,15,2,0,0,0,0,0,0,1,1,0,0,79.0,0,0,0,0,1,0,0,0,0,1,0
1,257,2017,May,19,7,2,5,2,0,0,1,0,0,0,3,1,0,0,90.0,0,1,0,0,1,0,0,0,0,1,0
0,132,2016,July,30,18,1,3,2,1,0,1,0,0,0,1,1,0,0,224.5,1,2,0,0,1,0,0,0,0,1,0
1,9,2015,August,33,13,0,1,2,0,0,1,0,0,0,0,1,0,0,184.45,0,0,1,0,0,0,0,0,0,1,0
0,69,2017,June,22,3,2,2,2,0,0,1,0,0,0,1,1,0,0,167.0,1,0,0,0,1,0,0,0,0,0,1
1,312,2017,March,10,5,2,5,2,0,0,1,0,0,0,0,1,0,0,30.0,0,0,0,0,1,0,0,0,0,0,1
0,0,2017,August,34,26,0,1,2,0,0,1,0,0,0,1,1,0,0,235.0,0,0,0,0,1,0,0,0,0,1,0
0,16,2015,November,47,18,0,2,1,0,0,1,0,0,0,0,1,0,0,36.0,1,0,0,0,1,0,1,0,0,1,0
0,3,2016,February,8,14,1,0,2,0,0,1,0,0,0,0,1,0,0,110.0,0,1,0,0,1,0,0,0,0,1,0
0,0,2015,December,52,26,0,1,2,0,0,1,0,0,0,0,0,0,0,65.0,0,0,0,1,0,0,1,0,0,1,0
0,4,2017,February,6,6,1,1,1,0,0,1,1,0,2,0,0,1,0,42.0,1,1,1,0,0,0,1,0,0,1,0
0,2,2015,July,27,4,0,1,2,2,0,1,0,0,0,1,1,0,0,163.0,1,0,0,0,1,0,1,0,0,1,0
0,0,2016,February,8,16,0,2,2,0,0,1,0,0,0,1,0,0,0,68.0,0,0,0,1,0,0,0,0,0,1,0
0,2,2016,July,28,3,1,0,2,0,0,1,0,0,0,0,1,0,0,98.1,0,0,0,1,0,0,0,0,0,1,0
1,49,2017,February,9,28,0,2,2,0,0,1,0,0,0,0,1,0,0,35.0,0,0,0,0,1,1,0,0,0,1,0
0,141,2016,May,22,25,0,1,2,0,0,1,0,0,0,0,1,0,0,59.0,0,1,0,0,1,0,1,0,0,0,1
0,1,2016,June,24,11,0,1,2,0,0,1,0,0,0,2,0,0,0,120.0,1,0,0,1,0,0,0,0,0,1,0
1,2,2017,May,19,8,1,0,1,0,0,1,0,0,0,0,1,0,0,64.0,0,1,0,0,1,0,1,0,0,1,0
1,106,2016,March,13,24,1,3,2,0,0,1,0,0,0,0,1,0,0,84.0,0,0,0,1,0,1,0,0,0,1,0
0,2,2016,February,7,11,0,2,2,0,0,1,0,0,0,1,1,0,0,106.0,1,2,0,1,0,0,0,0,0,1,0
0,221,2017,July,30,23,2,2,2,0,0,1,0,0,0,0,1,0,0,104.85,0,1,0,0,1,0,0,0,0,1,0
0,156,2017,May,19,8,2,5,2,0,0,1,0,0,0,0,1,0,0,102.0,0,0,0,0,1,0,0,0,0,0,1
0,4,2016,March,13,21,1,0,1,0,0,1,0,0,0,0,0,1,0,27.0,0,0,1,0,0,0,0,0,0,1,0
0,30,2016,March,11,7,1,5,1,0,0,0,0,0,0,1,1,0,0,48.7,0,0,0,0,1,0,0,0,0,0,1
0,50,2015,December,51,17,0,1,1,0,0,1,0,0,0,1,1,0,0,25.0,0,0,0,0,1,0,0,0,0,1,0
1,87,2015,October,40,3,0,1,2,0,0,1,0,0,0,0,1,0,0,36.05,0,0,0,0,1,1,0,0,0,1,0
0,9,2017,April,16,19,0,1,1,0,0,1,0,0,1,0,0,0,0,83.0,0,0,0,1,0,0,0,0,0,1,0
1,7,2017,May,21,24,0,1,1,0,0,1,0,0,0,0,1,0,0,42.0,0,0,0,0,1,0,0,0,0,1,0
0,60,2016,April,15,3,2,3,2,0,0,1,0,0,0,0,1,0,0,58.0,1,2,0,0,1,0,1,0,0,1,0
0,161,2017,July,30,28,1,2,2,0,0,1,0,0,0,0,1,0,0,155.0,0,0,0,0,1,0,0,0,0,1,0
0,156,2017,May,19,8,2,5,1,0,0,1,0,0,0,0,1,0,0,60.0,0,0,0,0,1,0,0,0,0,0,1
0,57,2016,April,15,7,2,4,2,0,0,1,0,0,0,0,1,0,0,39.1,0,0,0,0,1,0,0,0,0,1,0
0,38,2016,October,45,30,2,3,2,1,0,1,0,0,0,0,1,0,0,67.35,0,0,0,0,1,0,1,0,0,1,0
1,26,2016,March,11,9,2,4,1,0,0,1,0,0,0,0,1,0,0,40.8,0,0,0,0,1,0,0,0,0,1,0
1,46,2017,March,10,11,0,1,2,0,0,1,0,0,0,0,1,0,0,80.0,0,2,0,0,1,0,0,0,0,1,0
0,17,2016,May,21,19,0,3,2,0,0,1,0,0,0,0,0,0,0,110.0,0,0,0,1,0,0,1,0,0,1,0
0,136,2015,August,35,29,3,6,2,0,0,1,0,0,0,1,0,0,0,171.06,0,2,0,1,0,0,0,0,0,1,0
0,45,2016,March,10,1,1,5,2,0,0,1,0,0,0,1,0,0,0,81.0,0,0,0,1,0,0,0,0,0,0,1
0,3,2017,February,7,18,0,1,2,0,0,1,0,0,0,0,1,0,0,42.0,1,0,0,0,1,0,0,0,0,1,0
1,98,2017,August,32,11,2,5,2,0,0,1,0,0,0,0,1,0,0,262.0,0,2,0,0,1,0,0,0,0,1,0
1,252,2016,December,52,22,2,3,2,0,0,1,0,0,0,1,1,0,0,55.8,0,0,0,0,1,0,0,0,0,1,0
0,52,2015,December,51,17,2,8,2,0,0,1,0,0,0,0,1,0,0,37.3,0,1,0,0,1,0,0,0,0,1,0
0,7,2016,October,41,5,2,4,2,0,0,1,0,0,0,1,0,1,0,50.0,0,0,1,0,0,0,0,0,0,0,1
0,232,2016,September,36,3,4,6,2,0,0,1,0,0,0,1,1,0,0,79.9,0,0,0,0,1,0,0,1,0,0,0
0,0,2016,January,2,4,1,3,1,0,0,1,0,0,0,0,1,0,0,4.0,0,0,0,0,1,0,1,0,0,1,0
0,1,2016,May,23,30,1,0,2,0,0,1,0,0,0,0,0,0,0,79.0,0,0,0,1,0,0,0,0,0,1,0
0,50,2017,May,18,2,0,3,2,0,0,1,0,0,0,0,1,0,0,122.0,1,1,0,0,1,0,0,0,0,0,1
0,9,2015,December,50,9,0,1,1,0,0,1,0,0,0,0,0,1,0,25.0,0,0,1,0,0,0,1,0,0,1,0
1,0,2016,April,18,30,0,1,1,0,0,1,0,0,0,0,1,0,0,80.0,0,0,0,1,0,0,0,0,0,1,0
0,1,2015,December,50,12,0,1,2,1,0,1,0,0,0,1,1,0,0,79.0,1,3,0,0,1,0,0,0,0,1,0
0,40,2017,January,3,16,1,2,1,0,0,0,0,0,0,1,0,0,0,55.0,0,0,0,1,0,0,1,0,0,0,1
0,51,2016,April,17,17,4,5,1,0,0,1,0,0,0,0,1,0,0,65.3,0,0,0,1,0,0,0,0,0,1,0
0,6,2016,May,23,31,0,1,1,0,0,1,0,0,7,0,0,1,0,57.0,0,0,1,0,0,0,0,0,0,1,0
0,0,2015,July,29,16,2,3,2,0,0,1,0,0,0,0,1,0,0,126.28,0,0,0,0,1,0,1,0,0,1,0
0,229,2017,August,35,27,4,5,2,0,0,1,0,0,0,0,1,0,0,131.4,0,0,0,0,1,0,0,0,0,1,0
0,115,2015,September,39,25,2,5,2,1,0,1,0,0,0,1,1,0,0,67.5,0,0,0,0,1,0,0,0,0,1,0
0,106,2016,August,33,8,1,4,2,0,0,1,0,0,0,0,1,0,0,209.0,0,1,0,0,1,0,0,0,0,1,0
1,60,2015,August,36,31,1,5,2,0,0,1,0,0,0,0,1,0,0,120.5,0,1,0,0,1,0,0,0,0,1,0
0,26,2017,January,1,7,2,2,2,0,0,1,0,0,0,0,1,0,0,43.5,0,1,0,0,1,0,0,0,0,1,0
1,203,2016,May,20,10,0,2,2,0,0,1,0,0,0,0,1,0,0,46.0,0,0,0,0,1,0,0,0,0,0,1
0,22,2016,August,34,20,2,5,2,0,0,1,1,0,1,0,0,0,0,259.0,0,2,0,1,0,0,0,0,0,0,1
1,201,2016,November,45,5,2,1,2,0,0,1,0,0,0,0,1,0,0,30.0,0,0,0,0,1,1,0,0,0,1,0
0,213,2016,May,20,12,2,8,2,0,0,1,0,0,0,0,1,0,0,58.95,0,2,0,0,1,0,0,0,0,0,1
0,85,2017,May,20,14,2,5,2,0,0,1,0,0,0,0,1,0,0,80.85,0,0,0,0,1,0,0,1,0,0,0
0,69,2017,March,13,29,0,2,2,0,1,1,0,0,0,1,1,0,0,92.0,1,1,0,1,0,0,0,0,0,1,0
0,116,2017,May,19,11,0,3,2,0,0,1,0,0,0,0,1,0,0,100.0,0,2,0,0,1,0,0,0,0,0,1
0,33,2017,August,32,7,1,4,2,0,0,1,0,0,0,0,1,0,0,244.0,0,2,0,0,1,0,0,0,0,1,0
1,116,2016,April,15,4,2,5,2,0,0,1,0,0,0,0,1,0,0,72.0,0,0,0,1,0,1,0,0,0,1,0
0,128,2017,April,15,13,2,8,2,0,0,1,0,0,0,1,1,0,0,80.0,0,0,0,0,1,0,0,1,0,0,0
0,11,2016,May,19,2,1,1,2,0,0,1,0,0,0,0,1,0,0,85.0,0,0,0,0,1,0,0,0,0,0,1
0,4,2017,February,9,26,2,1,2,2,0,1,0,0,0,0,1,0,0,78.0,0,1,0,0,1,0,0,0,0,1,0
1,58,2017,January,4,26,0,2,1,0,0,1,0,0,0,0,1,0,0,72.0,0,1,0,0,1,0,0,0,0,1,0
0,13,2016,April,18,25,2,5,2,0,0,1,0,0,0,0,0,1,0,85.0,1,0,1,0,0,0,0,0,0,1,0
0,132,2017,April,17,23,2,5,2,0,0,1,0,0,0,0,1,0,0,42.65,0,0,0,0,1,0,1,1,0,0,0
