IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,BookingChanges,Agent,Company,DaysInWaitingList,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,Corporate,Direct,GDS,TA/TO,Deposit,RoomTypeDifference,Contract,Group,Transient,Transient-Party
1,164,2017,May,20,15,1,2,1,0.0,0,1,0,0,0,0,0,0,0,160.0,0,0,0,0,0,1,1,0,0,0,1,0
0,13,2016,October,43,17,1,2,2,0.0,0,0,0,0,0,0,1,0,0,140.0,0,2,0,0,0,1,0,0,0,0,1,0
0,13,2016,October,44,26,0,1,1,0.0,0,1,0,0,0,0,1,0,0,90.0,0,1,0,0,0,1,0,0,0,0,1,0
0,38,2017,May,18,5,0,2,2,0.0,0,1,0,0,0,0,1,0,0,209.0,0,1,0,0,0,1,0,0,0,0,1,0
1,113,2016,June,27,30,1,3,2,0.0,0,1,0,0,0,0,1,0,0,85.0,0,0,0,0,0,1,1,0,0,0,1,0
0,160,2016,May,22,27,0,2,2,0.0,0,1,0,0,0,15,1,0,0,128.35,0,1,0,0,0,1,0,1,0,0,0,1
1,32,2017,February,8,20,1,1,1,0.0,0,1,0,0,0,0,0,0,0,75.0,0,0,0,0,0,1,1,0,0,0,1,0
1,355,2015,October,41,7,0,2,2,0.0,0,1,0,1,0,0,1,0,0,62.0,0,0,0,0,0,1,1,0,0,0,0,1
1,146,2016,April,18,24,2,0,2,0.0,0,1,0,0,0,0,1,0,50,95.0,0,0,0,0,0,1,1,0,0,0,1,0
0,158,2017,August,35,31,0,2,2,0.0,0,1,0,0,0,2,1,0,0,126.0,1,0,0,0,0,1,0,0,0,0,1,0
0,32,2015,October,43,24,1,1,1,0.0,0,1,0,0,0,0,1,0,0,136.0,0,1,0,0,0,1,0,0,1,0,0,0
0,39,2016,April,16,11,1,1,2,2.0,0,1,0,0,0,0,1,0,0,177.3,0,2,0,0,0,1,0,1,0,0,1,0
0,0,2017,March,11,14,0,1,1,0.0,0,1,0,0,0,0,0,0,0,85.0,0,0,0,1,0,0,0,1,0,0,1,0
0,19,2017,January,1,2,1,3,2,0.0,0,1,0,0,0,0,1,0,0,96.9,0,1,0,0,0,1,0,0,0,0,1,0
0,8,2016,February,8,19,0,1,2,0.0,0,1,0,0,0,1,0,1,0,91.0,0,0,0,0,0,1,0,1,0,0,0,1
0,14,2016,July,30,21,0,2,2,0.0,0,1,0,0,0,0,0,1,0,105.0,0,0,1,0,0,0,0,0,0,0,0,1
0,50,2017,July,29,17,1,3,2,0.0,0,1,0,0,0,0,1,0,0,150.0,0,1,0,0,0,1,0,0,0,0,1,0
0,1,2017,January,1,3,0,5,2,0.0,0,0,0,0,0,0,1,0,0,83.8,0,1,0,0,0,1,0,0,0,0,1,0
0,28,2015,September,37,10,0,2,2,0.0,0,1,0,0,0,0,1,0,0,97.0,0,0,0,0,0,1,0,0,0,0,1,0
0,141,2017,August,33,15,2,5,2,0.0,0,1,0,0,0,0,1,0,0,80.1,0,0,0,0,0,1,0,0,0,0,1,0
1,374,2015,October,44,26,1,1,2,0.0,0,1,0,1,0,0,1,0,0,62.0,0,0,0,0,0,1,1,0,1,0,0,0
0,29,2017,January,3,18,0,3,1,0.0,0,1,0,0,0,0,1,0,0,65.0,0,0,0,0,0,1,0,0,0,0,0,1
0,164,2015,October,40,2,0,2,1,0.0,0,1,0,0,0,0,1,0,0,100.0,0,0,0,0,0,1,0,0,0,0,0,1
1,226,2016,June,25,15,0,4,2,0.0,0,1,0,1,0,0,1,0,0,139.0,0,1,0,0,0,1,0,0,1,0,0,0
0,32,2015,September,38,18,2,2,1,0.0,0,0,0,0,0,0,1,0,0,141.53,0,2,0,0,0,1,0,1,1,0,0,0
1,35,2016,February,9,26,1,2,2,0.0,0,1,0,0,0,0,0,0,0,84.9,0,1,0,1,0,0,0,0,0,0,1,0
1,300,2016,November,46,11,0,2,2,0.0,0,1,0,0,0,0,1,0,0,65.0,0,0,0,0,0,1,1,0,0,0,1,0
0,19,2017,February,5,1,0,2,1,0.0,0,1,0,0,0,0,1,0,0,98.0,0,1,0,0,0,1,0,0,0,0,1,0
1,132,2016,July,28,5,0,4,2,0.0,0,1,0,0,0,0,1,0,0,105.83,0,0,0,0,0,1,0,0,0,0,1,0
0,16,2016,January,3,15,1,2,2,0.0,0,1,0,0,0,0,1,0,0,98.0,0,1,0,0,0,1,0,0,0,0,1,0
0,88,2017,March,13,26,2,1,2,0.0,0,1,0,0,0,0,1,0,0,97.2,0,1,0,0,0,1,0,0,0,0,1,0
0,2,2015,August,33,15,2,2,2,0.0,0,1,0,0,0,0,1,0,0,62.0,0,0,0,0,0,1,0,1,0,0,0,1
1,37,2016,June,26,20,1,3,2,0.0,0,1,0,0,0,0,1,0,0,113.4,0,0,0,0,0,1,0,0,0,0,1,0
0,51,2016,November,45,4,2,2,2,1.0,0,1,0,0,0,0,1,0,0,148.75,0,1,0,0,0,1,0,0,0,0,1,0
1,26,2017,May,22,31,0,1,2,0.0,0,1,0,0,0,0,1,0,0,170.0,0,2,0,0,0,1,0,0,0,0,1,0
1,284,2017,May,21,25,0,3,2,1.0,0,1,0,0,0,0,1,0,0,140.25,0,0,0,0,0,1,0,0,0,0,1,0
1,136,2015,July,29,17,1,2,2,0.0,0,1,0,1,0,0,1,0,0,60.0,0,0,0,0,0,1,0,0,0,0,1,0
0,4,2015,August,33,14,1,2,2,2.0,0,0,0,0,0,0,1,0,0,162.0,1,3,0,0,0,1,0,0,1,0,0,0
1,275,2016,April,17,17,2,0,2,0.0,0,1,0,0,0,0,1,0,0,110.0,0,0,0,0,0,1,1,0,0,0,1,0
1,101,2016,April,15,4,1,2,2,0.0,0,1,0,0,0,0,1,0,41,80.0,0,0,0,0,0,1,1,0,0,0,1,0
0,28,2016,March,12,18,0,2,2,0.0,0,1,0,0,0,0,1,0,0,70.0,0,2,0,0,0,1,0,0,0,0,0,1
0,3,2017,January,2,13,0,1,2,0.0,0,1,0,0,0,0,1,0,0,108.0,0,2,0,0,0,1,0,0,0,0,1,0
0,31,2015,October,42,11,2,2,1,0.0,0,1,0,0,0,1,1,0,0,94.5,0,2,0,0,0,1,0,0,1,0,0,0
1,190,2016,April,15,9,1,1,2,0.0,0,1,1,13,1,0,0,0,31,70.0,0,0,0,0,0,1,0,0,0,0,0,1
0,25,2015,November,48,22,2,3,2,0.0,0,1,0,0,0,0,1,0,0,65.0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,2016,March,13,20,0,0,2,0.0,0,1,1,0,0,0,1,0,0,0.0,0,0,0,0,0,1,0,1,0,0,1,0
1,27,2017,May,21,21,2,1,2,0.0,0,1,0,0,0,0,1,0,0,171.0,0,0,0,0,0,1,0,0,0,0,1,0
0,2,2015,August,33,12,0,2,2,2.0,0,0,0,0,0,0,1,0,0,153.0,0,1,0,0,0,1,0,0,1,0,0,0
1,278,2016,December,52,23,2,5,2,0.0,0,1,0,0,0,0,1,0,0,73.95,0,0,0,0,0,1,0,0,0,0,1,0
1,277,2017,January,2,13,0,2,2,0.0,0,1,0,0,0,0,1,0,0,59.91,0,0,0,0,0,1,0,0,0,0,1,0
0,5,2015,October,42,12,1,1,1,0.0,0,1,0,0,0,0,1,0,0,119.0,0,0,0,0,0,1,0,0,0,0,0,1
1,5,2016,July,31,28,0,2,2,0.0,0,0,0,0,0,0,1,0,0,124.0,0,0,0,0,0,1,0,0,0,0,1,0
0,44,2016,July,28,8,0,1,2,0.0,0,1,0,0,0,2,0,1,0,75.0,0,0,1,0,0,0,0,0,0,0,1,0
1,386,2017,April,16,18,0,1,2,0.0,0,1,0,0,0,0,1,0,0,90.0,0,0,0,0,0,1,1,0,0,0,1,0
0,359,2016,October,42,14,2,3,1,0.0,0,1,0,0,0,1,1,0,0,70.0,0,0,0,0,0,1,0,0,0,0,0,1
0,199,2016,August,32,2,0,4,2,0.0,0,1,0,0,0,2,1,0,0,70.44,0,2,0,0,0,1,0,0,0,0,1,0
1,97,2015,October,41,5,1,3,1,0.0,0,1,0,0,0,0,1,0,0,140.0,0,0,0,0,0,1,1,0,0,0,1,0
0,19,2015,October,41,6,0,3,2,0.0,0,1,1,0,0,0,1,0,0,90.0,0,0,0,0,0,1,0,0,0,0,0,1
1,302,2015,August,33,15,2,2,2,0.0,0,1,0,1,0,0,1,0,0,62.0,0,0,0,0,0,1,0,0,0,0,0,1
0,518,2017,August,34,26,2,1,2,0.0,0,1,0,0,0,0,1,0,0,112.67,0,1,0,0,0,1,0,0,0,0,0,1
0,265,2016,June,26,24,0,2,2,0.0,0,1,0,0,0,0,1,0,0,115.0,0,1,0,0,0,1,0,0,0,0,0,1
0,55,2016,April,15,6,0,1,2,0.0,0,1,0,0,0,0,1,0,0,104.0,0,0,0,0,0,1,0,0,0,0,0,1
0,21,2015,September,37,12,2,5,1,0.0,0,1,0,0,0,0,1,0,0,104.43,0,2,0,0,0,1,0,0,0,0,1,0
0,4,2016,February,7,7,2,0,2,0.0,0,1,0,0,0,0,1,0,0,102.0,1,1,0,0,0,1,0,0,0,0,1,0
0,20,2017,June,23,6,0,1,2,0.0,0,1,0,0,0,0,1,0,0,159.0,0,1,0,0,0,1,0,0,0,0,1,0
0,132,2016,November,48,26,2,2,2,0.0,0,1,0,0,0,0,1,0,0,79.2,0,0,0,1,0,0,0,0,0,0,1,0
0,51,2017,March,11,17,1,2,2,1.0,0,1,0,0,0,0,1,0,0,90.0,0,3,0,0,0,1,0,1,0,0,1,0
1,34,2016,November,48,20,1,0,1,0.0,0,1,0,0,0,1,1,0,0,98.0,0,0,0,1,0,0,0,0,0,0,1,0
1,150,2017,June,24,17,2,3,1,0.0,0,1,0,0,0,0,0,0,0,120.0,0,0,0,0,0,1,1,0,0,0,1,0
0,4,2017,June,23,4,2,0,2,0.0,0,1,0,0,0,0,1,0,0,280.0,0,2,0,0,0,1,0,0,0,0,1,0
0,2,2016,November,47,16,2,8,0,0.0,0,0,0,0,0,6,1,0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,1
0,7,2017,August,31,3,0,1,1,0.0,0,0,0,0,0,0,1,0,0,119.0,0,0,0,0,0,1,0,1,0,0,1,0
0,7,2016,August,35,26,2,2,2,0.0,0,1,0,0,0,0,1,0,0,143.0,0,1,0,0,0,1,0,0,0,0,1,0
1,66,2017,April,15,9,2,0,2,0.0,0,1,0,0,0,0,0,0,0,100.0,0,0,0,0,0,1,1,0,0,0,1,0
1,136,2015,July,29,17,1,2,2,0.0,0,1,0,1,0,0,1,0,0,60.0,0,0,0,0,0,1,0,0,0,0,1,0
0,3,2016,September,39,19,1,1,1,0.0,0,1,0,0,0,0,0,0,0,95.0,0,0,0,1,0,0,0,1,0,0,0,1
0,90,2017,April,17,23,2,3,2,0.0,0,0,0,0,0,0,1,0,0,77.68,0,0,0,0,0,1,0,0,0,0,1,0
0,127,2017,August,33,18,1,2,2,0.0,0,0,0,0,0,0,1,0,0,134.0,0,2,0,0,0,1,0,0,0,0,1,0
1,165,2016,August,33,13,2,5,3,0.0,0,1,0,0,0,0,1,0,0,137.34,0,0,0,0,0,1,0,0,0,0,1,0
0,116,2017,March,12,24,0,2,2,0.0,0,1,0,0,0,1,1,0,0,100.0,0,1,0,0,0,1,0,0,0,0,0,1
1,243,2017,July,30,26,0,4,2,0.0,0,1,0,0,0,0,0,0,0,110.0,0,0,0,0,0,1,1,0,0,0,1,0
1,12,2016,June,24,8,0,1,1,0.0,0,1,0,0,0,0,1,0,0,90.0,0,1,0,0,0,1,1,0,0,0,1,0
0,26,2017,February,6,11,2,1,2,0.0,0,1,0,0,0,0,1,0,0,75.0,0,0,0,0,0,1,0,1,0,0,1,0
0,51,2016,November,47,15,0,3,2,0.0,0,0,0,0,0,0,1,0,0,79.2,0,1,0,0,0,1,0,1,0,0,1,0
1,113,2016,September,37,7,1,4,2,0.0,0,1,0,0,0,0,1,0,0,118.8,0,0,0,0,0,1,0,0,0,0,1,0
1,125,2017,April,16,20,0,3,2,0.0,0,1,0,0,0,0,1,0,0,85.0,0,0,0,0,0,1,1,0,0,0,1,0
1,272,2017,April,17,28,1,2,2,0.0,0,1,0,0,0,0,1,0,0,144.0,0,0,0,0,0,1,0,0,0,0,1,0
1,350,2016,June,25,17,0,2,2,0.0,0,1,0,0,0,0,1,0,0,140.0,0,0,0,0,0,1,1,0,0,0,1,0
0,7,2016,November,47,13,2,3,2,0.0,0,1,0,0,0,0,1,0,0,121.0,0,2,0,0,0,1,0,0,0,0,1,0
0,0,2015,August,35,29,2,1,2,1.0,0,1,0,0,0,0,0,0,0,121.0,0,1,0,1,0,0,0,1,0,0,1,0
0,6,2015,December,51,16,0,1,1,0.0,0,1,0,0,0,4,1,0,0,81.0,0,1,0,0,0,1,0,0,0,0,1,0
0,22,2016,June,26,21,0,2,2,0.0,0,1,0,0,0,0,1,0,0,108.57,0,1,0,0,0,1,0,0,0,0,1,0
0,91,2017,May,18,6,1,1,2,0.0,0,1,0,0,0,1,1,0,0,162.0,0,3,0,0,0,1,0,0,0,0,1,0
0,131,2016,July,28,4,1,2,2,0.0,0,1,0,0,0,2,1,0,0,105.3,0,1,0,0,0,1,0,0,0,0,0,1
0,76,2016,September,40,27,0,3,1,0.0,0,0,0,0,0,0,1,0,0,125.1,0,1,0,0,0,1,0,0,0,0,1,0
0,2,2017,March,13,29,0,2,1,0.0,0,1,1,0,6,0,0,1,0,80.0,0,0,0,0,0,1,0,0,0,0,1,0
0,239,2017,June,26,30,2,3,2,0.0,0,1,0,0,0,0,1,0,0,109.08,0,2,0,0,0,1,0,0,0,0,1,0
0,72,2015,October,44,28,0,3,2,0.0,0,1,0,0,0,0,1,0,58,85.67,0,1,0,0,0,1,0,0,0,0,0,1
0,18,2016,November,46,6,2,0,2,0.0,0,1,0,0,0,0,1,0,0,155.0,0,2,0,0,0,1,0,0,0,0,1,0
0,10,2017,January,2,10,1,5,2,0.0,0,1,0,0,0,0,1,0,0,82.88,0,0,0,0,0,1,0,0,0,0,1,0
1,179,2015,August,34,22,2,1,2,0.0,0,1,0,1,0,0,1,0,0,86.0,0,0,0,0,0,1,1,0,0,0,0,1
0,53,2016,April,17,21,0,3,2,1.0,0,1,0,0,0,0,1,0,0,177.3,0,2,0,0,0,1,0,0,0,0,0,1
0,146,2017,January,1,2,3,5,2,0.0,0,1,0,0,0,0,1,0,0,97.75,0,2,0,0,0,1,0,0,0,0,1,0
0,54,2016,December,50,5,1,0,2,0.0,0,0,0,0,0,0,1,0,0,79.2,0,2,0,0,0,1,0,0,0,0,1,0
0,9,2015,December,53,30,0,3,2,0.0,0,1,0,0,0,0,1,0,0,142.67,0,1,0,0,0,1,0,0,0,0,1,0
0,31,2017,June,26,27,0,1,1,0.0,0,1,0,0,0,0,1,0,0,99.0,0,2,0,0,0,1,0,0,0,0,1,0
1,6,2016,September,38,13,0,4,1,0.0,0,1,0,0,0,0,1,0,0,108.0,0,0,0,0,0,1,0,0,0,0,0,1
0,176,2016,July,31,24,2,4,2,0.0,0,1,0,0,0,0,1,0,0,116.0,0,0,0,1,0,0,0,0,0,0,1,0
1,280,2016,September,39,19,1,2,2,0.0,0,1,0,0,0,0,1,0,35,110.0,0,0,0,0,0,1,1,0,0,0,1,0
1,433,2016,September,38,15,0,2,2,0.0,0,1,0,0,0,0,1,0,0,62.0,0,0,0,0,0,1,1,0,0,0,1,0
0,102,2015,October,42,16,0,2,2,0.0,0,1,0,0,0,0,1,0,0,109.0,0,0,0,0,0,1,0,1,0,0,0,1
0,1,2016,July,31,27,0,2,1,0.0,0,1,0,0,0,0,0,1,0,65.0,0,0,1,0,0,0,0,0,0,0,0,1
0,38,2015,December,53,31,0,3,2,0.0,0,1,0,0,0,0,1,0,0,118.0,0,1,0,0,0,1,0,1,0,0,1,0
1,255,2016,September,37,5,1,3,1,0.0,0,1,0,0,0,0,1,0,0,94.35,0,0,0,0,0,1,0,0,0,0,1,0
0,105,2017,June,26,26,3,5,2,0.0,0,0,0,0,0,0,1,0,0,108.0,0,1,0,0,0,1,0,0,0,0,1,0
0,172,2017,July,27,6,2,5,2,0.0,0,0,0,0,0,0,1,0,0,89.1,0,1,0,0,0,1,0,0,0,0,1,0
1,28,2016,August,36,29,1,3,2,0.0,0,1,0,0,0,0,1,0,0,118.15,0,0,0,0,0,1,0,0,0,0,1,0
1,277,2016,November,46,7,1,2,2,0.0,0,1,0,0,0,0,0,0,0,100.0,0,0,0,0,0,1,1,0,0,0,1,0
0,2,2016,March,11,7,1,1,1,0.0,0,1,0,0,0,0,0,0,0,90.0,0,1,0,1,0,0,0,0,0,0,0,1
0,186,2017,March,12,25,2,5,2,0.0,0,1,0,0,0,0,1,0,0,68.0,0,0,0,0,0,1,0,0,0,0,1,0
1,277,2016,November,46,7,1,2,2,0.0,0,1,0,0,0,0,0,0,0,100.0,0,0,0,0,0,1,1,0,0,0,1,0
1,35,2016,October,44,28,0,2,2,0.0,0,0,0,0,0,0,1,0,0,109.0,0,1,0,0,0,1,0,0,0,0,1,0
0,52,2017,February,9,26,2,0,2,2.0,0,1,0,0,0,0,1,0,0,140.8,0,0,0,0,0,1,0,0,0,0,1,0
1,202,2017,August,33,19,2,5,1,0.0,0,1,0,0,0,0,1,0,0,106.59,0,0,0,0,0,1,0,0,0,0,1,0
0,316,2016,May,22,26,0,3,2,0.0,0,1,0,0,0,0,1,0,0,110.0,0,0,0,0,0,1,0,1,0,0,0,1
1,258,2016,October,43,16,1,0,2,0.0,0,1,0,0,0,0,1,0,0,110.0,0,0,0,0,0,1,1,0,0,0,1,0
0,270,2017,July,27,6,0,2,2,1.0,0,1,0,0,0,1,1,0,0,106.4,0,0,0,1,0,0,0,1,0,0,1,0
0,8,2017,March,9,2,0,3,1,0.0,0,1,0,0,0,0,1,0,0,98.0,0,1,0,0,0,1,0,0,0,0,1,0
1,128,2017,April,16,16,2,1,2,0.0,0,1,0,0,0,0,1,0,0,100.0,0,0,0,0,0,1,1,0,0,0,1,0
1,270,2017,June,25,21,2,4,2,0.0,0,1,0,0,0,1,1,0,0,105.0,0,0,0,1,0,0,0,0,0,0,1,0
1,608,2017,March,10,9,0,1,1,0.0,0,1,0,0,0,0,1,0,0,59.0,0,0,0,0,0,1,1,0,0,0,1,0
0,309,2016,May,20,13,1,2,2,0.0,0,1,0,0,0,0,1,0,215,65.0,0,0,0,0,0,1,0,0,0,0,0,1
0,12,2015,July,29,18,2,2,1,0.0,0,1,0,0,0,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1
1,15,2017,February,8,21,0,4,2,0.0,0,0,0,0,0,0,1,0,0,71.4,0,0,0,0,0,1,0,0,0,0,1,0
1,118,2016,June,23,2,0,3,2,0.0,0,0,0,0,0,0,1,0,0,116.1,0,0,0,0,0,1,0,0,0,0,1,0
1,140,2017,August,32,12,1,1,2,0.0,0,0,0,0,0,0,1,0,0,125.0,0,0,0,0,0,1,0,0,0,0,1,0
0,36,2016,October,44,28,1,2,2,0.0,0,0,0,0,0,0,1,0,0,109.0,0,1,0,0,0,1,0,0,0,0,1,0
0,44,2016,August,36,28,2,3,2,0.0,0,1,0,0,0,0,1,0,0,85.5,0,3,0,0,0,1,0,0,0,0,1,0
0,57,2017,March,12,22,0,2,2,0.0,0,1,0,0,0,0,1,0,0,79.2,0,0,0,1,0,0,0,0,0,0,1,0
1,45,2016,November,47,19,1,1,1,0.0,0,1,0,0,0,0,1,0,0,86.4,0,0,0,0,0,1,0,0,0,0,1,0
0,0,2016,April,15,4,1,0,1,0.0,0,0,0,0,0,0,1,0,0,89.0,0,1,0,0,0,1,0,0,0,0,1,0
0,8,2017,March,10,7,0,3,1,0.0,0,1,0,0,0,0,1,0,0,79.2,0,0,0,1,0,0,0,0,0,0,0,1
0,277,2017,July,28,13,0,3,2,0.0,0,0,0,0,0,0,1,0,0,89.1,0,1,0,0,0,1,0,0,0,0,1,0
0,113,2016,May,19,2,1,2,2,0.0,0,1,0,0,0,0,1,0,0,105.3,0,1,0,0,0,1,0,0,0,0,1,0
0,121,2016,June,27,30,0,2,2,0.0,0,1,0,0,0,0,1,0,0,88.77,0,1,0,0,0,1,0,0,0,0,0,1
1,184,2016,June,24,6,1,5,2,0.0,0,1,0,0,0,0,1,0,0,115.32,0,1,0,0,0,1,0,0,0,0,0,1
0,147,2017,February,7,13,1,3,2,0.0,0,1,0,0,0,0,1,0,0,75.0,0,0,0,0,0,1,0,1,0,0,1,0
1,99,2016,October,44,24,1,3,1,0.0,0,1,0,0,0,0,1,0,0,92.48,0,0,0,0,0,1,0,0,0,0,1,0
0,151,2017,July,28,12,2,5,2,0.0,0,1,0,0,0,0,1,0,0,143.1,0,2,0,0,0,1,0,0,0,0,1,0
1,143,2017,August,33,13,2,4,2,1.0,0,1,0,0,0,0,1,0,0,148.5,0,1,0,0,0,1,0,0,0,0,1,0
1,227,2017,June,25,23,0,2,2,0.0,0,0,0,0,0,0,1,0,0,99.0,0,0,0,0,0,1,0,0,0,0,1,0
0,326,2016,November,48,24,0,3,2,0.0,0,0,0,0,0,0,1,0,0,67.5,0,2,0,0,0,1,0,0,0,0,1,0
0,0,2015,September,37,8,0,1,1,0.0,0,1,0,0,0,0,1,0,0,91.2,0,0,0,0,0,1,0,0,0,0,1,0
1,169,2017,June,23,8,0,3,2,0.0,0,1,0,0,0,0,1,0,0,170.0,0,0,0,0,0,1,1,0,0,0,1,0
1,341,2015,September,39,23,0,2,2,0.0,0,1,0,1,0,0,1,0,0,62.0,0,0,0,0,0,1,1,0,0,0,0,1
1,6,2017,July,28,15,1,1,2,0.0,0,0,0,0,0,0,1,0,0,105.0,0,1,0,0,0,1,0,0,0,0,1,0
0,116,2017,March,12,24,0,2,1,0.0,0,1,0,0,0,0,1,0,0,90.0,0,0,0,0,0,1,0,0,0,0,0,1
1,37,2016,October,42,13,0,3,2,0.0,0,1,0,0,0,0,1,0,0,105.0,0,0,0,0,0,1,0,0,0,0,0,1
1,11,2017,March,11,13,1,1,2,0.0,0,1,0,0,0,0,1,0,0,105.0,0,0,0,0,0,1,0,0,0,0,0,1
1,601,2017,March,9,2,0,2,2,0.0,0,1,0,0,0,0,1,0,0,62.0,0,0,0,0,0,1,1,0,0,0,1,0
1,531,2016,December,52,22,0,2,2,0.0,0,1,0,0,0,0,1,0,0,62.8,0,0,0,0,0,1,1,0,0,0,1,0
0,10,2017,January,4,25,0,2,2,1.0,0,1,0,0,0,0,0,0,0,108.0,0,1,0,1,0,0,0,1,0,0,1,0
0,25,2017,May,20,19,0,1,2,0.0,0,1,0,0,0,0,1,0,0,180.0,0,2,0,0,0,1,0,0,0,0,1,0
0,201,2017,August,33,16,0,3,2,0.0,0,0,0,0,0,0,1,0,0,112.5,0,0,0,0,0,1,0,0,0,0,0,1
1,205,2016,September,38,16,1,2,2,0.0,0,1,0,0,0,0,1,0,0,120.0,0,0,0,0,0,1,1,0,0,0,1,0
0,271,2015,July,29,15,0,2,2,0.0,0,1,0,0,0,0,1,0,0,62.0,0,0,0,0,0,1,0,0,0,0,0,1
0,151,2016,October,41,6,2,3,2,0.0,0,1,0,0,0,1,1,0,0,91.48,0,2,0,0,0,1,0,0,0,0,1,0
0,83,2015,September,39,23,0,2,2,0.0,0,1,0,0,0,0,1,0,0,62.0,0,0,0,0,0,1,0,0,0,0,0,1
1,177,2017,August,33,17,2,5,3,0.0,0,1,0,0,0,0,1,0,0,164.44,0,0,0,0,0,1,0,0,0,0,1,0
0,122,2016,April,16,15,0,2,2,0.0,0,1,0,0,0,0,1,0,56,85.0,0,0,0,0,0,1,0,0,0,0,0,1
0,6,2015,December,49,1,0,1,1,0.0,0,1,0,0,0,0,1,0,0,81.0,0,1,0,0,0,1,0,0,0,0,1,0
1,8,2015,October,43,21,0,2,1,0.0,0,1,1,1,0,0,1,0,0,126.0,0,1,0,1,0,0,0,0,0,0,1,0
1,241,2017,March,10,6,1,3,2,0.0,0,1,0,0,0,2,1,0,0,85.0,0,1,0,0,0,1,0,0,0,0,1,0
1,33,2015,December,50,9,0,2,2,0.0,0,1,0,1,0,0,1,0,0,110.0,0,0,0,0,0,1,1,0,0,0,1,0
1,125,2017,May,18,3,1,4,2,0.0,0,1,0,0,0,0,1,0,0,108.0,0,0,0,1,0,0,0,0,0,0,1,0
0,88,2016,July,28,5,0,4,2,0.0,0,1,0,0,0,1,1,0,0,87.3,0,0,0,0,0,1,0,0,0,0,1,0
0,88,2016,April,18,30,0,1,2,0.0,0,1,0,0,0,0,1,0,0,126.9,0,1,0,0,0,1,0,0,0,0,0,1
0,83,2015,September,40,30,0,1,2,0.0,0,1,0,0,0,0,1,0,77,112.2,0,0,0,0,0,1,0,1,0,0,0,1
0,120,2017,April,16,17,1,4,1,0.0,0,0,0,0,0,1,1,0,0,108.0,0,5,0,0,0,1,0,0,0,0,0,1
1,26,2017,June,26,27,0,3,2,0.0,0,0,0,0,0,0,1,0,0,126.33,0,1,0,0,0,1,0,0,0,0,1,0
1,155,2017,July,29,17,1,1,2,1.0,0,1,0,0,0,0,1,0,0,125.1,0,1,0,0,0,1,0,0,0,0,1,0
0,346,2016,September,38,13,0,2,2,0.0,0,1,0,0,0,0,1,0,0,115.0,0,1,0,0,0,1,0,0,0,0,0,1
0,15,2017,June,26,29,0,1,2,0.0,0,0,0,0,0,0,1,0,0,121.6,0,1,0,0,0,1,0,0,0,0,1,0
0,2,2016,October,42,11,0,1,2,0.0,0,1,0,0,0,0,1,0,0,169.0,1,2,0,0,0,1,0,0,0,0,1,0
0,135,2015,December,49,5,2,1,2,0.0,0,1,0,0,0,0,1,0,0,62.0,0,0,0,0,0,1,0,0,0,0,0,1
0,1,2016,November,48,23,0,1,1,0.0,0,1,0,0,0,0,1,0,0,75.0,0,0,0,0,0,1,0,0,0,0,0,1
0,22,2015,September,36,5,2,5,2,0.0,1,1,0,0,0,0,1,0,0,105.65,0,2,0,0,0,1,0,1,0,0,1,0
0,12,2016,November,46,11,2,2,2,0.0,0,1,0,0,0,0,1,0,0,86.4,0,3,0,0,0,1,0,0,0,0,1,0
0,0,2016,October,44,27,0,3,0,2.0,0,1,0,0,0,3,1,0,0,18.6,0,2,0,0,0,1,0,1,0,0,1,0
1,281,2016,April,16,14,0,1,1,0.0,0,1,0,0,0,0,1,0,0,59.0,0,0,0,0,0,1,1,0,0,0,1,0
1,177,2017,August,35,31,0,3,2,0.0,0,1,0,0,0,0,1,0,0,95.1,0,1,0,0,0,1,0,0,0,0,1,0
0,18,2016,November,48,25,0,2,2,0.0,0,0,0,0,0,0,1,0,0,88.0,0,2,0,0,0,1,0,1,0,0,1,0
1,53,2017,March,13,27,1,4,2,0.0,0,1,0,0,0,0,1,0,0,132.6,0,0,0,0,0,1,0,0,0,0,1,0
0,87,2016,July,31,27,0,4,3,0.0,0,1,0,0,0,0,1,0,0,139.95,0,1,0,0,0,1,0,0,0,0,1,0
0,3,2015,August,33,11,0,2,2,0.0,0,0,0,0,0,1,1,0,0,89.0,0,0,0,0,0,1,0,0,0,0,1,0
0,173,2017,July,28,15,2,5,2,0.0,0,1,0,0,0,1,1,0,0,114.92,0,0,0,0,0,1,0,1,0,0,1,0
1,233,2017,June,25,23,1,2,2,0.0,0,1,0,0,0,0,1,0,0,105.0,0,0,0,0,0,1,1,0,0,0,1,0
1,113,2016,May,23,31,0,3,1,0.0,0,1,0,0,0,0,0,1,0,100.0,0,0,0,0,0,1,1,0,0,0,1,0
0,15,2016,November,46,7,1,2,2,0.0,0,1,0,0,0,0,1,0,0,200.0,0,2,0,0,0,1,0,0,0,0,1,0
